username;balances
JRpmFLKa;13709,22107
joNojzMq;9466,60413
YNXDTytJ;49300,82245
EwCecmvr;59306,26740
FAAVrTJE;69272,10854
lhTuLTXQ;82742,71992
DnZGPLEn;16599,61068
utUUHCPn;87861,21430
ockjeVWL;62143,21619
YRFdWyDf;76928,27712
wRfCeqYb;4096,37868
SnKdhYRG;89864,87682
mWsjUYak;44303,14173
vraNMHne;70513,59388
qOYjjNWq;52038,24160
zsXgEOfl;77010,22157
xvGfHfrY;89826,14989
fWuhiMxA;61567,39639
ZqyyoVIw;74132,33046
kmrwHZSX;8968,1116
PGzfhASc;59035,34319
bLXAaOYK;47096,35609
xSZBFvxA;76466,89145
OZLcfCKP;53607,72371
pHaPGanr;30295,63686
gDoAnwqC;80030,12568
gVHSPLMc;52613,2187
yupvLyIo;60761,43084
KnjnJvFt;2550,15609
pNcEKgeH;32098,29433
SrXzDOcK;30816,84313
SYarhwiS;4982,76976
nSNCGpJf;8369,46664
nMBNDDgI;57484,60511
DVENZfUd;53341,32767
ZRewvSnj;29912,2825
KBpZBxoh;2865,34297
oBTIKHal;81786,61982
BKrMgupa;34542,52408
TLsMOpoc;74106,13497
LXSofTXN;32656,82425
CoTqNKMJ;83391,73357
XGDYMcTf;30568,48103
tFUXcgEF;61827,88118
VzcQRLyx;26154,46733
SCKiMbDz;58603,80242
xCbDfZqa;8688,87510
ufPhJTDS;5512,28575
iMMuZvds;83342,54140
kAGTEhQD;19380,86951
aeGsuhPa;25243,65352
itCgIlUY;75679,70273
HeMlnUgN;4015,46470
pmlCjsqo;2879,40249
pjRppbqA;88296,32868
tKzoFfSv;53641,69392
xGpPbsXi;17348,80097
aqUBSFqu;20570,7597
OJFJVUPT;6480,34445
VIffnUFZ;24432,74583
vfVJgsEv;25022,56781
evcvnFIr;75942,25479
mXFzKPGt;61000,54083
qvQxrIxg;36987,62655
NrtSNfcu;10228,33763
cJCSkgnv;88449,48546
niTDutms;73337,36278
obTUfAGl;18391,2987
IRwXBBoi;66456,33377
sJBKmbNn;67879,24541
PQgTowCn;44228,65159
nYwdHTnl;4056,74554
TlgmnUqJ;7213,37584
nWnDXvsQ;21647,78001
OWBeAqCi;17326,3534
zHvlOewd;8385,62356
pkSdmiVq;15349,10051
jaFEPGBP;21171,86590
nkkBALPP;2609,80949
XUDkzVTi;71098,15528
SSuqoXTa;88226,6082
wWtutZEF;31896,55649
DuaufPuu;12047,71060
TbbPkcAS;22886,68680
JQfmvnSf;69846,14128
HaeOMsQY;61146,68488
ZAiVeOnx;7001,72483
PPzVyeNc;49882,29067
rrjzzMrZ;10494,61907
jUtusnwZ;63310,64297
WLTUzgTw;73394,85403
SkBsvDGq;35598,29491
avRZqggu;86527,54754
NRiHafnl;10876,87658
zNOYeOdR;22524,80108
KFZCjRhM;62320,16633
HhMbYvGl;82770,30030
WqDJaFmI;44193,56502
liHSNcmj;73288,72826
leGpVsJO;61369,14822
fLkODduJ;61813,6778
GwGJkwmE;18430,76310
dqhcaSYG;7023,10549
dTjrYJOl;2983,80699
YYIexVMm;20300,68989
vwzSEBOM;63856,73915
YKcKtNcF;35116,84870
CHXnINtP;39977,65682
sPpiApMX;65199,13055
PQjUTOpC;43118,39845
mhOBpNKi;79220,48643
wMTlcCSY;63845,24391
YQEsUvqC;46800,34737
AQxEZBaE;51233,45701
GzupHCPy;70258,45943
QwaihjnL;26719,41376
vLhnrdxM;18913,87230
XrnPKWAc;31243,82506
iNxcTGcU;78320,77055
iwpDjuVw;23785,52293
LFcQXxmO;63703,45803
sZykDzlP;33648,20192
MvhiEJAl;26567,36653
ZeYJqWPn;87900,17836
peaKTSXc;80772,65618
QUviHvhT;36454,55582
YvGUTApC;43201,52366
dzWexeTD;27048,12599
iDXTfvwI;15057,50116
YHDkkfek;14414,84472
hzzDmVgF;31368,5654
wIRyxziP;76845,89373
wIRPcgfT;89789,77432
orRCdleu;58945,80247
IpchKRQe;44603,25538
XHNtWamD;15189,4616
OalQuUIc;4435,67223
MOHBcsAA;55832,10118
TkBfMqfx;86917,50955
FQGGefve;5440,85874
VIfkOqFj;19398,54794
qNyifnII;44931,26684
TTQrzuAE;4664,89892
RrknfJbq;26773,49212
CFPHfbhD;7040,22766
ZGCKYtCT;12991,12354
JCEHJDOE;22995,41211
xxkuuCtR;72436,5735
Inagoyto;69835,58849
NEeutKPF;58056,71990
sbsGDtBS;39777,72822
VWfdTOst;39791,41950
fzTzxdPI;36503,52980
XURdeINT;77081,6025
ltjxDNaq;43716,58214
VfyZLhKn;41830,7552
ruzNOQbZ;31665,58053
gyUdJOSB;44623,66660
thRUbrqc;62570,51069
THcecdPg;20487,60817
RaaIVxmn;13033,9026
RxYCHTag;56226,85781
ZcsvvElL;34649,10379
TayuTrIM;72614,3984
UBwbyByt;13526,54849
DNzLTCrU;87369,67978
kVrUAYWp;52235,88317
EwrrNrUG;42660,12376
FBSRxZnX;24544,76014
RQecKflI;23911,55429
lWiNyMeC;65319,38541
YDkKmlrS;50150,87228
QSUpBKIt;53500,44788
OVckJlWU;14529,54174
VJPDCkcY;84837,59504
gNtrXSPe;4624,78529
xQbyNSSw;2317,32058
DKQZaoBP;43007,14177
NBDZuHqI;9903,70111
QKmFILBJ;65581,37889
xtROmcmi;85714,45004
vIfnXTGI;19881,37827
XdhOXJVm;48789,39870
lvpJeNoi;85422,1246
VsSgqObz;82368,3331
mtgpfpNj;28918,86939
ithOGlOB;67234,63204
zSXQuOsA;34716,42694
uShbXkEn;63368,76131
dDzVwBiQ;56664,23487
ztKMKxFI;58104,84014
NURKFysn;6357,50769
gaZGsnVo;24480,9252
mfBtaBni;65178,33685
kVUvpXxm;30810,8485
UNslILpN;50368,66315
gWhGdiON;39810,81821
eAqyHvll;50654,13065
lTnnrqIa;59817,49663
aLjUnyoS;73274,18580
FeLrkUIf;32297,33086
SXbgdFCt;67616,68163
dKszKMQt;65845,52125
iHGgmvxG;74374,81384
IJHPOWSI;83884,59498
jlHuEtRo;75625,66806
DeQIOCML;7680,22322
ItMUDxQR;42928,68434
sBoLcyQy;56428,83943
isrEuuGH;14137,74904
zERVypQz;16668,88447
GJyPDxLv;21703,65646
uFLLeHVy;36901,66475
JKEQComA;12619,38987
pnOeDRao;79266,40698
QGMGgmhX;39046,68096
xrbupMbv;59820,18181
SMOvKgIm;7482,59759
BHcVKImF;84609,49590
YoQZxunq;88046,29203
JuLHaJBr;15937,66607
OLZqgfHG;62212,86012
oDxndptn;4433,22950
RQCKasFi;58074,45684
jDfccLkY;28323,56475
bXIehiGi;69260,53465
mjyGFWxU;51006,14775
ZEEdNEgG;20028,56498
qCTHOpGH;71784,30021
WSwVfBEH;37715,26664
EVzJfVsp;58312,70795
osOvfckZ;71983,51791
TtqfOvki;86782,44435
unaOguHe;2428,57497
xjgHYWlT;17966,54829
oogUNPes;80954,24371
hXKqkaHK;24870,84072
eSIxasHs;21538,49631
YSKKwNuH;56849,32770
ivGAnqph;64272,40489
zwDlQlpy;10709,41939
NLRLIxJM;84741,12319
LfVxpCfF;27391,5298
CvUWZjKp;27753,76159
XNBimPaR;32722,40241
qTGnSIKN;63036,63223
gVqPYojY;86659,74034
pWKbrBmw;66731,55333
uzArpdBZ;64399,19139
bBzCXhBk;50786,11451
WKQAZyfT;61347,54527
muKfqjra;37570,44350
unTtKeqH;72452,38782
WFCDEsGN;82663,15295
fXjBjIGz;71432,10013
eNknpbPf;41692,38374
jEmBMsKb;49606,30016
rJbHhRrK;65044,23626
duIoqnaz;86474,83084
yASZSTit;54563,77228
LBMbAGuk;15097,31790
KNchlJyS;64409,19340
gtzDYBQr;24598,66284
kUpYqsli;21009,37523
gemLCBCa;39183,7677
sHUhyqqD;47647,17670
hwLHXCWy;37436,22263
EMbLatka;25500,63691
RctLiVDd;57886,86008
PbBnpmZG;82341,80584
crCjjZbw;61370,19182
RcNmpAxk;32897,85769
vWaMXEaA;65574,27844
mKcEvfxw;37659,59060
mYjHjOYU;9126,18559
TEndRhwS;40421,29424
WkjvPVTr;6334,23428
eRTPfapP;7167,47956
CXtzEnph;18925,78963
ZiTjEldu;12742,65872
zXThmABp;63883,13198
LiUZEeaF;86092,24221
SOnAwmyY;10430,36920
eAXmkMhu;82046,85204
RCThrdBd;65096,4800
InjPqSJz;42633,78360
JvqNyRnV;78540,12756
RqQCxqRZ;81120,3250
uXphibUI;22726,40911
UPyqUndh;16541,66812
pTTeiThN;4743,86139
kWtHMETh;15302,3596
QbxRuYBT;39872,69704
aHZSSHYW;36841,83035
VhBEgmwy;83103,28050
KuDeBYjw;81854,54601
kGerIaKO;52351,28094
OmhdjDVN;26719,79745
HNLVbgbc;60597,11101
dGDoIgEY;36027,56663
JXcLyXVB;24232,38792
mOufhxXg;23845,78510
wofRZUFr;65757,18587
TnYdGSXw;83715,85222
xwOsWfkh;44209,85428
TeGefVCI;77747,39283
nPNPsImi;46966,56359
zeKjDTXq;7401,56660
UKyfpmbj;56841,22336
XKCaGiJj;55366,77004
zupckUze;1303,32519
XvtwUpgo;61048,29267
aptsZGqu;71091,8749
mBUqPPVr;24537,87622
gumpCywt;38887,19914
jeyaiOFC;63012,62260
VBQMkeAr;35809,14413
FThnqwJF;42588,81361
RMpLjjev;68583,85742
xCDCuXHs;25314,25085
YZXkXEyM;47872,49595
pOhHwGYu;11470,82878
JCisjmsl;21814,8867
lWetaesO;50185,5455
ribdQrax;5152,69996
izvRaCUA;67431,63631
rlreFipr;37571,55979
vsyeEBuI;30364,36234
VuHcodBa;3086,52140
SVgExiRL;72957,60245
bFqPBWEl;44006,45390
utCmCyUa;7999,53063
KPPlRSKI;20274,51680
ZBVpacML;49814,73964
FInijXIs;53482,37780
UOStwCtX;27147,25489
iKAMQAHK;31269,76576
POvIUmay;15640,78105
AWJqZmNV;46968,69002
ETVJDaZw;70455,65377
YDyKNRXu;85066,26996
HhMiPDJc;83303,60461
YYwdnKQJ;78772,21599
qxhaSNhy;5304,63044
BWkOtiOR;62466,67960
SzQhfSPZ;1085,29502
VgYIQOPc;84852,58595
FCTNwwpw;14946,62315
AeJQHIbs;77470,27575
dyAzUZZW;68156,22541
cqoMoIiw;51187,23714
XagJGsgG;49015,2357
OhorLMHn;72707,69761
ZqsqgtUS;58738,51702
SAmtONmc;28267,54448
aMFazbwt;23740,78499
GRgoDkdE;40575,13922
GxisFwdC;16204,33156
EAOyiwTi;10155,39725
frxqiDGX;76516,27126
YcSTcxYN;11314,33502
Gyzdnfyf;26275,62857
ywaeMfVI;24060,1922
